Database: mbFirstStudy
Exercise: 6
Age classes: [2,11], [12,21], [22,31], [32,41], [42,51], [52,61], [62,71], [72,81], 
Gender: -
Dominant hand: -
Session hand: -

userID;gender;dominantHand;age
52f593e7de895a9daabb6e9711425982;1;286.7345;1167.317;0.2655;0.6573;0;9.2656
52f593e7de895a9daabb6e9711425982;1;729.3247;1163.319;0.6753;0.655;1;9.8019
52f593e7de895a9daabb6e9711425982;2;312.7104;1094.355;0.2895;0.6162;0;0
52f593e7de895a9daabb6e9711425982;2;766.2905;609.6075;0.7095;0.3432;2;0.5391
52f593e7de895a9daabb6e9711425982;2;785.2729;1119.342;0.7271;0.6303;1;1.112
52f593e7de895a9daabb6e9711425982;2;791.2673;647.5878;0.7327;0.3646;2;1.7012
52f593e7de895a9daabb6e9711425982;2;289.7317;1165.318;0.2683;0.6561;0;2.24
52f593e7de895a9daabb6e9711425982;2;755.3007;594.6154;0.6994;0.3348;2;2.7219
52f593e7de895a9daabb6e9711425982;2;761.2951;1165.318;0.7049;0.6561;1;3.2511
52f593e7de895a9daabb6e9711425982;2;279.741;665.5784;0.259;0.3748;3;3.7054
52f593e7de895a9daabb6e9711425982;2;292.7289;1087.359;0.271;0.6123;0;4.2106
52f593e7de895a9daabb6e9711425982;2;794.2646;682.5696;0.7354;0.3843;2;4.6822
52f593e7de895a9daabb6e9711425982;2;247.7706;666.5779;0.2294;0.3753;3;5.3391
52f593e7de895a9daabb6e9711425982;2;314.7086;1135.334;0.2914;0.6393;0;5.878
52f593e7de895a9daabb6e9711425982;2;237.7798;1166.318;0.2202;0.6567;2;6.0968
52f593e7de895a9daabb6e9711425982;2;782.2757;642.5903;0.7243;0.3618;2;6.501
52f593e7de895a9daabb6e9711425982;2;288.7327;591.6169;0.2673;0.3331;3;7.057
52f593e7de895a9daabb6e9711425982;2;724.3293;1117.343;0.6707;0.6291;1;7.5628
52f593e7de895a9daabb6e9711425982;2;801.2581;638.5924;0.7419;0.3596;2;8.0985
52f593e7de895a9daabb6e9711425982;2;754.3016;1143.33;0.6984;0.6438;1;8.6564
52f593e7de895a9daabb6e9711425982;2;285.7354;684.5685;0.2646;0.3855;3;9.1112
52f593e7de895a9daabb6e9711425982;2;297.7243;1162.32;0.2757;0.6545;0;9.5831
52f593e7de895a9daabb6e9711425982;3;317.7058;1059.373;0.2942;0.5965;0;0
52f593e7de895a9daabb6e9711425982;3;310.7123;677.5721;0.2877;0.3815;3;0.6065
52f593e7de895a9daabb6e9711425982;3;808.2516;1114.345;0.7484;0.6274;1;1.185
52f593e7de895a9daabb6e9711425982;3;278.7419;1130.336;0.2581;0.6365;0;1.6842
52f593e7de895a9daabb6e9711425982;3;271.7484;642.5903;0.2516;0.3618;3;2.1276
52f593e7de895a9daabb6e9711425982;3;276.7437;1140.331;0.2562;0.6421;0;2.5776
52f593e7de895a9daabb6e9711425982;3;787.2711;643.5898;0.729;0.3624;2;3.0666
52f593e7de895a9daabb6e9711425982;3;297.7243;663.5795;0.2757;0.3736;3;3.6552
52f593e7de895a9daabb6e9711425982;3;769.2877;1118.343;0.7123;0.6297;1;4.2275
52f593e7de895a9daabb6e9711425982;3;802.2572;657.5825;0.7428;0.3703;2;4.8002
52f593e7de895a9daabb6e9711425982;3;310.7123;1119.342;0.2877;0.6303;0;5.272
52f593e7de895a9daabb6e9711425982;3;801.2581;1120.342;0.7419;0.6308;1;5.8152
52f593e7de895a9daabb6e9711425982;3;306.716;675.5731;0.284;0.3804;3;6.2821
52f593e7de895a9daabb6e9711425982;3;757.2988;1126.338;0.7012;0.6342;1;6.8211
52f593e7de895a9daabb6e9711425982;3;766.2905;617.6034;0.7095;0.3477;2;7.36
52f593e7de895a9daabb6e9711425982;3;817.2433;1099.352;0.7567;0.619;1;7.9497
52f593e7de895a9daabb6e9711425982;3;298.7234;685.568;0.2766;0.386;3;8.4718
52f593e7de895a9daabb6e9711425982;3;788.2701;633.595;0.7299;0.3568;2;9.0106
52f593e7de895a9daabb6e9711425982;3;791.2673;1128.337;0.7327;0.6353;1;9.5497
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;534.258;447.6503;0.742;0.3497;2;0
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;517.2816;760.4059;0.7184;0.5941;1;0.6277
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;519.2788;434.6604;0.7212;0.3396;2;1.2719
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;182.7462;778.3918;0.2538;0.6081;0;1.8004
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;515.2844;802.3732;0.7157;0.6269;1;2.3124
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;549.2372;449.6487;0.7628;0.3513;2;2.7748
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;187.7393;471.6315;0.2607;0.3685;3;3.3034
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;591.179;812.3654;0.8211;0.6347;1;3.7824
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;166.7684;757.4083;0.2316;0.5917;0;4.3439
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;172.7601;462.6385;0.2399;0.3614;3;4.9056
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;522.2747;451.6472;0.7254;0.3528;2;5.3515
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;528.2663;813.3646;0.7337;0.6354;1;5.8801
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;544.2441;467.6346;0.7559;0.3653;2;6.5408
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;205.7143;797.3771;0.2857;0.623;0;7.0858
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;540.2497;826.3544;0.7503;0.6456;1;7.5979
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;538.2524;449.6487;0.7476;0.3513;2;8.0934
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;553.2316;804.3716;0.7684;0.6284;1;8.7872
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;201.7198;780.3903;0.2802;0.6097;0;9.2828
53aef8fc5bc57fa0fa6f8c6e3f56be8f;1;509.2927;464.637;0.7074;0.363;2;9.7451
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;191.7337;787.3849;0.2663;0.6151;0;0
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;514.2857;810.3669;0.7143;0.6331;1;0.4956
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;220.6935;808.3685;0.3065;0.6315;0;0.991
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;531.2621;788.384;0.7379;0.6159;1;1.4866
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;225.6866;468.6339;0.3135;0.3661;3;1.9986
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;547.2399;451.6472;0.7601;0.3528;2;2.5106
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;529.2649;810.3669;0.7351;0.6331;1;3.0062
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;202.7184;459.6409;0.2816;0.3591;3;3.5183
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;544.2441;792.381;0.7559;0.619;1;3.9641
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;244.6602;812.3654;0.3398;0.6347;0;4.4927
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;558.2247;465.6362;0.7753;0.3638;2;4.9717
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;541.2483;807.3693;0.7517;0.6308;1;5.5333
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;564.2164;451.6472;0.7836;0.3528;2;6.1775
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;534.258;812.3654;0.742;0.6347;1;6.739
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;199.7226;776.3934;0.2774;0.6066;0;7.218
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;530.2635;485.6206;0.7365;0.3794;2;7.6805
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;206.7129;779.3911;0.2871;0.6089;0;8.2586
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;564.2164;455.644;0.7836;0.356;2;8.7047
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;526.2691;815.363;0.7309;0.637;1;9.2662
53aef8fc5bc57fa0fa6f8c6e3f56be8f;2;193.7309;479.6253;0.2691;0.3747;3;9.7452
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;214.7018;454.6448;0.2982;0.3552;3;0
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;247.656;785.3864;0.344;0.6136;0;0.5616
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;543.2455;438.6573;0.7545;0.3427;2;1.057
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;204.7157;489.6175;0.2843;0.3825;3;1.6352
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;550.2358;469.6331;0.7642;0.3669;2;2.1637
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;193.7309;767.4005;0.2691;0.5995;0;2.7418
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;177.7531;475.6284;0.2469;0.3716;3;3.3039
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;526.2691;449.6487;0.7309;0.3513;2;3.7824
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;508.294;786.3856;0.706;0.6144;1;4.377
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;177.7531;446.6511;0.2469;0.3489;3;4.856
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;550.2358;469.6331;0.7642;0.3669;2;5.3847
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;535.2566;782.3888;0.7434;0.6112;1;5.9297
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;203.7171;789.3833;0.2829;0.6167;0;6.4251
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;540.2497;799.3755;0.7503;0.6245;1;6.9702
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;541.2483;445.6519;0.7517;0.3482;2;7.5153
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;193.7309;749.4146;0.2691;0.5855;0;8.0108
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;559.2233;432.662;0.7767;0.338;2;8.4898
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;164.7711;774.395;0.2288;0.605;0;9.0018
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;531.2621;489.6175;0.7379;0.3825;2;9.4643
53aef8fc5bc57fa0fa6f8c6e3f56be8f;3;164.7711;778.3918;0.2288;0.6081;0;9.9599
542c64e8266cd39b5df9ecef0f5b6220;1;330;1173;0.3056;0.6605;0;0
542c64e8266cd39b5df9ecef0f5b6220;1;776;658;0.7185;0.3705;2;0.5512
542c64e8266cd39b5df9ecef0f5b6220;1;818;1139;0.7574;0.6413;1;1.1537
542c64e8266cd39b5df9ecef0f5b6220;1;216;1140;0.2;0.6419;0;1.6888
542c64e8266cd39b5df9ecef0f5b6220;1;286;626;0.2648;0.3525;2;2.1738
542c64e8266cd39b5df9ecef0f5b6220;1;863;636;0.7991;0.3581;2;2.4582
542c64e8266cd39b5df9ecef0f5b6220;1;784;1167;0.7259;0.6571;1;2.9767
542c64e8266cd39b5df9ecef0f5b6220;1;251;1201;0.2324;0.6762;0;3.579
542c64e8266cd39b5df9ecef0f5b6220;1;773;667;0.7157;0.3756;2;4.0641
542c64e8266cd39b5df9ecef0f5b6220;1;323;631;0.2991;0.3553;3;4.6329
542c64e8266cd39b5df9ecef0f5b6220;1;763;635;0.7065;0.3575;2;5.1679
542c64e8266cd39b5df9ecef0f5b6220;1;287;682;0.2657;0.384;3;5.82
542c64e8266cd39b5df9ecef0f5b6220;1;283;1209;0.262;0.6807;0;6.3552
542c64e8266cd39b5df9ecef0f5b6220;1;261;679;0.2417;0.3823;3;6.8907
542c64e8266cd39b5df9ecef0f5b6220;1;802;647;0.7426;0.3643;2;7.4928
542c64e8266cd39b5df9ecef0f5b6220;1;235;1187;0.2176;0.6684;0;8.2122
542c64e8266cd39b5df9ecef0f5b6220;1;853;646;0.7898;0.3637;2;8.5965
542c64e8266cd39b5df9ecef0f5b6220;1;804;1199;0.7444;0.6751;1;8.8976
542c64e8266cd39b5df9ecef0f5b6220;1;271;642;0.2509;0.3615;3;9.483
542c64e8266cd39b5df9ecef0f5b6220;2;804;567;0.7444;0.3193;2;0
542c64e8266cd39b5df9ecef0f5b6220;2;240;585;0.2222;0.3294;1;0.4856
542c64e8266cd39b5df9ecef0f5b6220;2;769;1150;0.712;0.6475;1;1.0208
542c64e8266cd39b5df9ecef0f5b6220;2;287;637;0.2657;0.3587;3;1.5559
542c64e8266cd39b5df9ecef0f5b6220;2;792;1133;0.7333;0.638;1;2.1082
542c64e8266cd39b5df9ecef0f5b6220;2;386;627;0.3574;0.353;3;2.7946
542c64e8266cd39b5df9ecef0f5b6220;2;286;1131;0.2648;0.6368;0;3.3468
542c64e8266cd39b5df9ecef0f5b6220;2;793;649;0.7343;0.3654;2;3.9486
542c64e8266cd39b5df9ecef0f5b6220;2;289;528;0.2676;0.2973;3;4.6173
542c64e8266cd39b5df9ecef0f5b6220;2;779;1107;0.7213;0.6233;1;5.0856
542c64e8266cd39b5df9ecef0f5b6220;2;764;626;0.7074;0.3525;2;5.6545
542c64e8266cd39b5df9ecef0f5b6220;2;295;626;0.2731;0.3525;3;6.1725
542c64e8266cd39b5df9ecef0f5b6220;2;767;661;0.7102;0.3722;2;6.7246
542c64e8266cd39b5df9ecef0f5b6220;2;285;1182;0.2639;0.6655;0;7.2265
542c64e8266cd39b5df9ecef0f5b6220;2;300;593;0.2778;0.3339;3;7.7783
542c64e8266cd39b5df9ecef0f5b6220;2;833;694;0.7713;0.3908;2;8.2973
542c64e8266cd39b5df9ecef0f5b6220;2;797;1144;0.738;0.6441;1;8.832
542c64e8266cd39b5df9ecef0f5b6220;2;285;1236;0.2639;0.6959;0;9.4845
542c64e8266cd39b5df9ecef0f5b6220;3;740;661;0.6852;0.3722;2;0
542c64e8266cd39b5df9ecef0f5b6220;3;289;1131;0.2676;0.6368;0;0.5014
542c64e8266cd39b5df9ecef0f5b6220;3;326;647;0.3019;0.3643;3;1.0363
542c64e8266cd39b5df9ecef0f5b6220;3;836;1157;0.7741;0.6515;2;1.6885
542c64e8266cd39b5df9ecef0f5b6220;3;733;566;0.6787;0.3187;2;1.9895
542c64e8266cd39b5df9ecef0f5b6220;3;797;1114;0.738;0.6273;1;2.6085
542c64e8266cd39b5df9ecef0f5b6220;3;212;1226;0.1963;0.6903;0;3.3115
542c64e8266cd39b5df9ecef0f5b6220;3;295;652;0.2731;0.3671;3;3.8467
542c64e8266cd39b5df9ecef0f5b6220;3;754;1208;0.6981;0.6802;1;4.4818
542c64e8266cd39b5df9ecef0f5b6220;3;281;1058;0.2602;0.5957;0;5.1341
542c64e8266cd39b5df9ecef0f5b6220;3;324;605;0.3;0.3407;3;5.7364
542c64e8266cd39b5df9ecef0f5b6220;3;301;625;0.2787;0.3519;2;6.222
542c64e8266cd39b5df9ecef0f5b6220;3;792;649;0.7333;0.3654;2;6.639
542c64e8266cd39b5df9ecef0f5b6220;3;307;642;0.2843;0.3615;3;7.2412
542c64e8266cd39b5df9ecef0f5b6220;3;785;1190;0.7269;0.67;1;7.8769
542c64e8266cd39b5df9ecef0f5b6220;3;745;633;0.6898;0.3564;2;8.4455
542c64e8266cd39b5df9ecef0f5b6220;3;258;1135;0.2389;0.6391;0;8.9138
542c64e8266cd39b5df9ecef0f5b6220;3;804;1113;0.7444;0.6267;1;9.4658
542c64e8266cd39b5df9ecef0f5b6220;3;272;689;0.2519;0.388;3;9.9344
54516aacdb14160e3bd4c54ab2b7ae4f;1;715.3376;1162.32;0.6623;0.6545;1;0
54516aacdb14160e3bd4c54ab2b7ae4f;1;269.7502;674.5737;0.2498;0.3798;3;0.4881
54516aacdb14160e3bd4c54ab2b7ae4f;1;363.6633;1072.366;0.3367;0.6038;0;0.9587
54516aacdb14160e3bd4c54ab2b7ae4f;1;319.704;669.5763;0.296;0.377;3;1.4467
54516aacdb14160e3bd4c54ab2b7ae4f;1;721.3321;1042.382;0.6679;0.5869;1;1.9849
54516aacdb14160e3bd4c54ab2b7ae4f;1;256.7623;1084.36;0.2377;0.6106;0;2.4494
54516aacdb14160e3bd4c54ab2b7ae4f;1;291.7299;679.571;0.2701;0.3826;3;2.8596
54516aacdb14160e3bd4c54ab2b7ae4f;1;131.8779;1117.343;0.1221;0.6291;0;3.3813
54516aacdb14160e3bd4c54ab2b7ae4f;1;788.2701;757.5305;0.7299;0.4265;2;3.835
54516aacdb14160e3bd4c54ab2b7ae4f;1;318.7049;1102.351;0.2951;0.6207;0;4.2731
54516aacdb14160e3bd4c54ab2b7ae4f;1;797.2618;1036.385;0.7382;0.5836;1;4.7773
54516aacdb14160e3bd4c54ab2b7ae4f;1;763.2933;668.5768;0.7068;0.3765;2;5.2986
54516aacdb14160e3bd4c54ab2b7ae4f;1;296.7253;1085.36;0.2747;0.6111;1;5.6689
54516aacdb14160e3bd4c54ab2b7ae4f;1;730.3238;1082.361;0.6762;0.6094;1;5.9774
54516aacdb14160e3bd4c54ab2b7ae4f;1;339.6855;633.595;0.3145;0.3568;3;6.5611
54516aacdb14160e3bd4c54ab2b7ae4f;1;758.2979;1079.363;0.7021;0.6077;1;7.0986
54516aacdb14160e3bd4c54ab2b7ae4f;1;291.7299;1096.354;0.2701;0.6173;0;7.5864
54516aacdb14160e3bd4c54ab2b7ae4f;1;287.7336;638.5924;0.2664;0.3596;3;8.13
54516aacdb14160e3bd4c54ab2b7ae4f;1;735.3192;592.6163;0.6809;0.3337;2;8.6303
54516aacdb14160e3bd4c54ab2b7ae4f;1;311.7114;1115.344;0.2886;0.628;0;9.1174
54516aacdb14160e3bd4c54ab2b7ae4f;1;443.5893;604.6101;0.4107;0.3404;3;9.5712
54516aacdb14160e3bd4c54ab2b7ae4f;1;254.7641;683.569;0.2359;0.3849;2;9.8403
54516aacdb14160e3bd4c54ab2b7ae4f;2;809.2507;1111.346;0.7493;0.6258;1;0
54516aacdb14160e3bd4c54ab2b7ae4f;2;299.7225;675.5731;0.2775;0.3804;3;0.4032
54516aacdb14160e3bd4c54ab2b7ae4f;2;802.2572;1107.348;0.7428;0.6235;1;0.8744
54516aacdb14160e3bd4c54ab2b7ae4f;2;255.7632;1090.357;0.2368;0.6139;0;1.3623
54516aacdb14160e3bd4c54ab2b7ae4f;2;718.3349;706.557;0.6651;0.3978;2;1.7832
54516aacdb14160e3bd4c54ab2b7ae4f;2;307.7151;707.5565;0.2849;0.3984;3;2.2372
54516aacdb14160e3bd4c54ab2b7ae4f;2;262.7567;1050.378;0.2433;0.5914;0;2.7925
54516aacdb14160e3bd4c54ab2b7ae4f;2;787.2711;599.6127;0.729;0.3376;2;3.2301
54516aacdb14160e3bd4c54ab2b7ae4f;2;294.7271;1065.37;0.2729;0.5999;0;3.6499
54516aacdb14160e3bd4c54ab2b7ae4f;2;785.2729;1096.354;0.7271;0.6173;1;4.1209
54516aacdb14160e3bd4c54ab2b7ae4f;2;283.7373;1125.339;0.2627;0.6336;0;4.5755
54516aacdb14160e3bd4c54ab2b7ae4f;2;750.3053;1083.361;0.6947;0.61;1;5.0468
54516aacdb14160e3bd4c54ab2b7ae4f;2;279.741;1105.349;0.259;0.6224;0;5.467
54516aacdb14160e3bd4c54ab2b7ae4f;2;291.7299;643.5898;0.2701;0.3624;3;5.9547
54516aacdb14160e3bd4c54ab2b7ae4f;2;762.2942;1102.351;0.7058;0.6207;1;6.426
54516aacdb14160e3bd4c54ab2b7ae4f;2;299.7225;638.5924;0.2775;0.3596;3;6.947
54516aacdb14160e3bd4c54ab2b7ae4f;2;298.7234;1106.349;0.2766;0.6229;0;7.3678
54516aacdb14160e3bd4c54ab2b7ae4f;2;762.2942;1095.354;0.7058;0.6168;1;7.7788
54516aacdb14160e3bd4c54ab2b7ae4f;2;236.7808;1092.356;0.2192;0.6151;0;8.2764
54516aacdb14160e3bd4c54ab2b7ae4f;2;732.3219;831.4919;0.6781;0.4682;2;8.6798
54516aacdb14160e3bd4c54ab2b7ae4f;2;754.3016;680.5706;0.6984;0.3832;2;9.1346
54516aacdb14160e3bd4c54ab2b7ae4f;2;313.7095;1074.365;0.2905;0.6049;0;9.6895
54516aacdb14160e3bd4c54ab2b7ae4f;3;769.2877;636.5935;0.7123;0.3584;2;0
54516aacdb14160e3bd4c54ab2b7ae4f;3;284.7364;1113.345;0.2636;0.6269;0;0.4035
54516aacdb14160e3bd4c54ab2b7ae4f;3;734.3201;649.5867;0.6799;0.3658;2;0.8918
54516aacdb14160e3bd4c54ab2b7ae4f;3;285.7354;1078.363;0.2646;0.6072;0;1.3122
54516aacdb14160e3bd4c54ab2b7ae4f;3;349.6762;651.5857;0.3238;0.3669;3;1.8003
54516aacdb14160e3bd4c54ab2b7ae4f;3;768.2886;1124.339;0.7114;0.6331;1;2.204
54516aacdb14160e3bd4c54ab2b7ae4f;3;272.7475;711.5544;0.2525;0.4007;3;3.499
54516aacdb14160e3bd4c54ab2b7ae4f;3;736.3182;608.608;0.6818;0.3427;2;4.1213
54516aacdb14160e3bd4c54ab2b7ae4f;3;802.2572;1096.354;0.7428;0.6173;1;4.7941
54516aacdb14160e3bd4c54ab2b7ae4f;3;747.308;603.6106;0.692;0.3399;2;5.4
54516aacdb14160e3bd4c54ab2b7ae4f;3;337.6873;608.608;0.3127;0.3427;3;6.1402
54516aacdb14160e3bd4c54ab2b7ae4f;3;282.7382;1068.369;0.2618;0.6016;0;6.6956
54516aacdb14160e3bd4c54ab2b7ae4f;3;728.3256;1050.378;0.6744;0.5914;1;7.1884
54516aacdb14160e3bd4c54ab2b7ae4f;3;782.2757;658.582;0.7243;0.3708;2;7.6544
54516aacdb14160e3bd4c54ab2b7ae4f;3;304.7179;714.5529;0.2821;0.4023;3;8.176
54516aacdb14160e3bd4c54ab2b7ae4f;3;275.7447;1142.33;0.2553;0.6432;0;8.6299
54516aacdb14160e3bd4c54ab2b7ae4f;3;282.7382;661.5804;0.2618;0.3725;3;9.2187
54516aacdb14160e3bd4c54ab2b7ae4f;3;253.765;1136.333;0.235;0.6398;0;9.7248
554de53b7e50422b0fde3b63d28b0cff;1;104.7817;535.3308;0.2183;0.6692;0;0
554de53b7e50422b0fde3b63d28b0cff;1;123.7422;265.6679;0.2578;0.3321;3;0.5131
554de53b7e50422b0fde3b63d28b0cff;1;108.7734;521.3483;0.2266;0.6517;0;1.0334
554de53b7e50422b0fde3b63d28b0cff;1;390.1871;530.337;0.8129;0.6629;1;1.5566
554de53b7e50422b0fde3b63d28b0cff;1;108.7734;535.3308;0.2266;0.6692;0;2.127
554de53b7e50422b0fde3b63d28b0cff;1;394.1788;255.6804;0.8212;0.3196;2;2.6862
554de53b7e50422b0fde3b63d28b0cff;1;351.2682;547.3159;0.7318;0.6841;1;3.2208
554de53b7e50422b0fde3b63d28b0cff;1;345.2807;253.6829;0.7193;0.3171;2;3.8513
554de53b7e50422b0fde3b63d28b0cff;1;119.7505;540.3246;0.2495;0.6754;0;4.3823
554de53b7e50422b0fde3b63d28b0cff;1;397.1725;544.3196;0.8274;0.6804;1;4.8678
554de53b7e50422b0fde3b63d28b0cff;1;368.2328;261.6729;0.7672;0.3271;2;5.3872
554de53b7e50422b0fde3b63d28b0cff;1;375.2183;542.3221;0.7817;0.6779;1;5.9099
554de53b7e50422b0fde3b63d28b0cff;1;130.7276;540.3246;0.2723;0.6754;0;6.4247
554de53b7e50422b0fde3b63d28b0cff;1;378.2121;259.6754;0.7879;0.3246;2;7.0773
554de53b7e50422b0fde3b63d28b0cff;1;114.7609;537.3284;0.2391;0.6717;0;7.6133
554de53b7e50422b0fde3b63d28b0cff;1;386.1954;530.337;0.8046;0.6629;1;8.0759
554de53b7e50422b0fde3b63d28b0cff;1;376.2162;223.7203;0.7838;0.2797;2;8.5459
554de53b7e50422b0fde3b63d28b0cff;1;362.2453;545.3184;0.7547;0.6816;1;9.0492
554de53b7e50422b0fde3b63d28b0cff;1;373.2224;268.6642;0.7775;0.3358;2;9.5508
554de53b7e50422b0fde3b63d28b0cff;2;388.1913;538.3271;0.8087;0.6729;1;0
554de53b7e50422b0fde3b63d28b0cff;2;380.2079;248.6891;0.7921;0.3109;2;0.4474
554de53b7e50422b0fde3b63d28b0cff;2;115.7588;258.6766;0.2412;0.3233;3;1.0101
554de53b7e50422b0fde3b63d28b0cff;2;105.7796;534.3321;0.2204;0.6679;0;1.5729
554de53b7e50422b0fde3b63d28b0cff;2;383.2017;267.6654;0.7983;0.3346;2;2.0224
554de53b7e50422b0fde3b63d28b0cff;2;68.8566;278.6517;0.1435;0.3483;3;2.4873
554de53b7e50422b0fde3b63d28b0cff;2;364.2411;255.6804;0.7588;0.3196;2;2.9745
554de53b7e50422b0fde3b63d28b0cff;2;363.2432;549.3134;0.7568;0.6866;1;3.5917
554de53b7e50422b0fde3b63d28b0cff;2;88.815;258.6766;0.185;0.3233;3;4.1291
554de53b7e50422b0fde3b63d28b0cff;2;101.7879;512.3596;0.2121;0.6404;0;4.7021
554de53b7e50422b0fde3b63d28b0cff;2;369.2308;260.6741;0.7692;0.3258;2;5.2029
554de53b7e50422b0fde3b63d28b0cff;2;118.7526;524.3446;0.2474;0.6554;0;5.7371
554de53b7e50422b0fde3b63d28b0cff;2;112.7651;252.6841;0.2349;0.3159;3;6.2794
554de53b7e50422b0fde3b63d28b0cff;2;372.2245;532.3346;0.7755;0.6654;1;6.7819
554de53b7e50422b0fde3b63d28b0cff;2;90.8108;263.6704;0.1892;0.3296;3;7.2355
554de53b7e50422b0fde3b63d28b0cff;2;403.1601;256.6791;0.8399;0.3208;2;7.7288
554de53b7e50422b0fde3b63d28b0cff;2;121.7464;530.337;0.2536;0.6629;0;8.2298
554de53b7e50422b0fde3b63d28b0cff;2;127.7339;260.6741;0.2661;0.3258;3;8.6923
554de53b7e50422b0fde3b63d28b0cff;2;371.2266;262.6716;0.7734;0.3283;2;9.1207
554de53b7e50422b0fde3b63d28b0cff;2;101.7879;529.3383;0.2121;0.6617;0;9.6499
554de53b7e50422b0fde3b63d28b0cff;3;363.2432;551.3109;0.7568;0.6891;1;0
554de53b7e50422b0fde3b63d28b0cff;3;102.7859;532.3346;0.2141;0.6654;0;0.5904
554de53b7e50422b0fde3b63d28b0cff;3;354.262;254.6816;0.738;0.3184;2;1.0208
554de53b7e50422b0fde3b63d28b0cff;3;111.7672;527.3408;0.2328;0.6592;0;1.5131
554de53b7e50422b0fde3b63d28b0cff;3;358.2536;294.6317;0.7464;0.3683;2;1.9454
554de53b7e50422b0fde3b63d28b0cff;3;105.7796;537.3284;0.2204;0.6717;0;2.5043
554de53b7e50422b0fde3b63d28b0cff;3;122.7443;285.6429;0.2557;0.3571;3;3.0475
554de53b7e50422b0fde3b63d28b0cff;3;373.2224;535.3308;0.7775;0.6692;1;3.5621
554de53b7e50422b0fde3b63d28b0cff;3;365.2391;252.6841;0.7609;0.3159;2;3.9992
554de53b7e50422b0fde3b63d28b0cff;3;377.2141;555.3058;0.7859;0.6941;1;4.5866
554de53b7e50422b0fde3b63d28b0cff;3;106.7775;260.6741;0.2225;0.3258;3;5.1092
554de53b7e50422b0fde3b63d28b0cff;3;104.7817;521.3483;0.2183;0.6517;0;5.6721
554de53b7e50422b0fde3b63d28b0cff;3;374.2204;254.6816;0.7796;0.3184;2;6.1927
554de53b7e50422b0fde3b63d28b0cff;3;368.2328;550.3121;0.7672;0.6879;1;6.6802
554de53b7e50422b0fde3b63d28b0cff;3;113.763;259.6754;0.237;0.3246;3;7.1464
